Orden,Cuentas,Valor,Unidad de medida y moneda,Fecha (Año),Estados de la informacion,Periodicidad,Trimestre
692,                                                      3.4.3.1.9.2 Otros a corto plazo,0,Millones - Dólares estadounidenses corrientes,2010,Dato revisado,Trimestral,Q4
692,                                                      3.4.3.1.9.2 Otros a corto plazo,0,Millones - Dólares estadounidenses corrientes,2011,Dato revisado,Trimestral,Q1
692,                                                      3.4.3.1.9.2 Otros a corto plazo,0,Millones - Dólares estadounidenses corrientes,2011,Dato revisado,Trimestral,Q2
692,                                                      3.4.3.1.9.2 Otros a corto plazo,0,Millones - Dólares estadounidenses corrientes,2011,Dato revisado,Trimestral,Q3
692,                                                      3.4.3.1.9.2 Otros a corto plazo,0,Millones - Dólares estadounidenses corrientes,2011,Dato revisado,Trimestral,Q4
692,                                                      3.4.3.1.9.2 Otros a corto plazo,0,Millones - Dólares estadounidenses corrientes,2012,Dato revisado,Trimestral,Q1
692,                                                      3.4.3.1.9.2 Otros a corto plazo,0,Millones - Dólares estadounidenses corrientes,2012,Dato revisado,Trimestral,Q2
692,                                                      3.4.3.1.9.2 Otros a corto plazo,0,Millones - Dólares estadounidenses corrientes,2012,Dato revisado,Trimestral,Q3
692,                                                      3.4.3.1.9.2 Otros a corto plazo,0,Millones - Dólares estadounidenses corrientes,2012,Dato revisado,Trimestral,Q4
692,                                                      3.4.3.1.9.2 Otros a corto plazo,0,Millones - Dólares estadounidenses corrientes,2013,Dato revisado,Trimestral,Q1
692,                                                      3.4.3.1.9.2 Otros a corto plazo,0,Millones - Dólares estadounidenses corrientes,2013,Dato revisado,Trimestral,Q2
692,                                                      3.4.3.1.9.2 Otros a corto plazo,0,Millones - Dólares estadounidenses corrientes,2013,Dato revisado,Trimestral,Q3
692,                                                      3.4.3.1.9.2 Otros a corto plazo,0,Millones - Dólares estadounidenses corrientes,2013,Dato revisado,Trimestral,Q4
692,                                                      3.4.3.1.9.2 Otros a corto plazo,0,Millones - Dólares estadounidenses corrientes,2014,Dato revisado,Trimestral,Q1
692,                                                      3.4.3.1.9.2 Otros a corto plazo,0,Millones - Dólares estadounidenses corrientes,2014,Dato revisado,Trimestral,Q2
692,                                                      3.4.3.1.9.2 Otros a corto plazo,0,Millones - Dólares estadounidenses corrientes,2014,Dato revisado,Trimestral,Q3
692,                                                      3.4.3.1.9.2 Otros a corto plazo,0,Millones - Dólares estadounidenses corrientes,2014,Dato revisado,Trimestral,Q4
692,                                                      3.4.3.1.9.2 Otros a corto plazo,0,Millones - Dólares estadounidenses corrientes,2015,Dato revisado,Trimestral,Q1
692,                                                      3.4.3.1.9.2 Otros a corto plazo,0,Millones - Dólares estadounidenses corrientes,2015,Dato revisado,Trimestral,Q2
692,                                                      3.4.3.1.9.2 Otros a corto plazo,0,Millones - Dólares estadounidenses corrientes,2015,Dato revisado,Trimestral,Q3
